0	0.000000	0.000000	0.002747
0.05	0.02590065	0.0001730873554065	-0.0156275251865108
0.1	0.0518013	0.000784404648162	-0.0310923003533888
0.15	0.07770195	0.0017585874614205	-0.0436473255006342
0.2	0.1036026	0.003020271378336	-0.0532926006282468
0.25	0.12950325	0.0044940919820625	-0.0600281257362267
0.3	0.1554039	0.006104684855754	-0.0638539008245739
0.35	0.18130455	0.0077766855825645	-0.0647699258932884
0.4	0.2072052	0.009434729745648	-0.0627762009423702
0.45	0.23310585	0.0110034529281585	-0.0578727259718193
0.5	0.2590065	0.01240749071325	-0.0500595009816356
0.55	0.28490715	0.0135714786840765	-0.0393365259718192
0.6	0.3108078	0.014420052423792	-0.0257038009423702
0.65	0.33670845	0.0148778475155505	-0.00916132589328838
0.7	0.3626091	0.014869499542506	0.010290899175426
0.75	0.38850975	0.0143196440878125	0.0326528742637733
0.8	0.4144104	0.013152916734624	0.0579245993717533
0.85	0.44031105	0.0112939530660945	0.0861060744993658
0.9	0.4662117	0.00866738866537801	0.117197299646611
0.95	0.49211235	0.00519785911562851	0.151198274813489
1	0.518013	0.000810	0.188109
1.05	0.54396795	-0.00658920892579575	0.380011307767102
1.1	0.5699229	-0.018810581646036	0.559688509453457
1.15	0.59587785	-0.0355368161436503	0.727140605059064
1.2	0.6218328	-0.056450610401568	0.882367594583923
1.25	0.64778775	-0.0812346624027187	1.02536947802803
1.3	0.6737427	-0.109571670130032	1.1561462553914
1.35	0.69969765	-0.141144331566437	1.27469792667402
1.4	0.7256526	-0.175635344694864	1.38102449187588
1.45	0.75160755	-0.212727407498242	1.47512595099701
1.5	0.7775625	-0.2521032179595	1.55700230403738
1.55	0.80351745	-0.293445474061568	1.62665355099701
1.6	0.8294724	-0.336436873787376	1.68407969187588
1.65	0.85542735	-0.380760115119853	1.72928072667402
1.7	0.8813823	-0.426097896041928	1.7622566553914
1.75	0.90733725	-0.472132914536531	1.78300747802803
1.8	0.9332922	-0.518547868586592	1.79153319458392
1.85	0.95924715	-0.56502545617504	1.78783380505906
1.9	0.9852021	-0.611248375284804	1.77190930945346
1.95	1.01115705	-0.656899323898814	1.7437597077671
2	1.037112	-0.701661	1.703385
2.05	1.0631498	-0.744048231570229	1.55381352969594
2.1	1.0891876	-0.782648413319152	1.41249638258179
2.15	1.1152254	-0.817676469663123	1.27943355865753
2.2	1.1412632	-0.849347325018496	1.15462505792317
2.25	1.167301	-0.877875903801625	1.03807088037872
2.3	1.1933388	-0.903477130428864	0.929771026024165
2.35	1.2193766	-0.926365929316567	0.829725494859512
2.4	1.2454144	-0.946757224881088	0.73793428688476
2.45	1.2714522	-0.964865941538781	0.654397402099909
2.5	1.29749	-0.980907003706	0.579114840504958
2.55	1.3235278	-0.995095335799099	0.512086602099908
2.6	1.3495656	-1.00764586223443	0.45331268688476
2.65	1.3756034	-1.01877350742835	0.402793094859512
2.7	1.4016412	-1.02869319579722	0.360527826024165
2.75	1.427679	-1.03761985175737	0.326516880378719
2.8	1.4537168	-1.04576839972518	0.300760257923173
2.85	1.4797546	-1.053353764117	0.283257958657528
2.9	1.5057924	-1.06059086934917	0.274009982581785
2.95	1.5318302	-1.06769463983805	0.273016329695942
3	1.557868	-1.074880	0.280277
3.05	1.5840108	-1.08196194920527	0.261696385995877
3.1	1.6101536	-1.08857255940937	0.244218199781661
3.15	1.6362964	-1.09474065116152	0.227842441357353
3.2	1.6624392	-1.10049504501094	0.212569110722952
3.25	1.688582	-1.10586456150687	0.19839820787846
3.3	1.7147248	-1.11087802119854	0.185329732823875
3.35	1.7408676	-1.11556424463515	0.173363685559198
3.4	1.7670104	-1.11995205236595	0.162500066084429
3.45	1.7931532	-1.12407026494016	0.152738874399567
3.5	1.819296	-1.127947702907	0.144080110504613
3.55	1.8454388	-1.1316131868157	0.136523774399567
3.6	1.8715816	-1.13509553721549	0.130069866084429
3.65	1.8977244	-1.13842357465559	0.124718385559198
3.7	1.9238672	-1.14162611968522	0.120469332823875
3.75	1.95001	-1.14473199285363	0.11732270787846
3.8	1.9761528	-1.14777001471002	0.115278510722952
3.85	2.0022956	-1.15076900580362	0.114336741357353
3.9	2.0284384	-1.15375778668367	0.114497399781661
3.95	2.0545812	-1.15676517789939	0.115760485995876
4	2.080724	-1.159820	0.118126
4.05	2.106917	-1.16288620847488	0.116022379684744
4.1	2.13311	-1.16589921150082	0.114063429928989
4.15	2.159303	-1.16886279843379	0.112249150732734
4.2	2.185496	-1.17178075862976	0.11057954209598
4.25	2.211689	-1.17465688144469	0.109054604018726
4.3	2.237882	-1.17749495623454	0.107674336500973
4.35	2.264075	-1.18029877235528	0.106438739542721
4.4	2.290268	-1.18307211916288	0.105347813143969
4.45	2.316461	-1.1858187860133	0.104401557304719
4.5	2.342654	-1.1885425622625	0.103599972024968
4.55	2.368847	-1.19124723726645	0.102943057304719
4.6	2.39504	-1.19393660038112	0.102430813143969
4.65	2.421233	-1.19661444096247	0.102063239542721
4.7	2.447426	-1.19928454836646	0.101840336500973
4.75	2.473619	-1.20195071194906	0.101762104018726
4.8	2.499812	-1.20461672106624	0.10182854209598
4.85	2.526005	-1.20728636507396	0.102039650732734
4.9	2.552198	-1.20996343332818	0.102395429928989
4.95	2.578391	-1.21265171518487	0.102895879684744
5	2.604584	-1.215355	0.103541
5.05	2.6308107	-1.21806866016307	0.103431490351093
5.1	2.6570374	-1.22078210350908	0.103524465928386
5.15	2.6832641	-1.22350064055729	0.10381992673188
5.2	2.7094908	-1.22622958182701	0.104317872761575
5.25	2.7357175	-1.2289742378375	0.105018304017471
5.3	2.7619442	-1.23173991910805	0.105921220499567
5.35	2.7881709	-1.23453193615795	0.107026622207865
5.4	2.8143976	-1.23735559950646	0.108334509142363
5.45	2.8406243	-1.24021621967289	0.109844881303062
5.5	2.866851	-1.2431191071765	0.111557738689961
5.55	2.8930777	-1.24606957253658	0.113473081303062
5.6	2.9193044	-1.24907292627242	0.115590909142363
5.65	2.9455311	-1.25213447890328	0.117911222207865
5.7	2.9717578	-1.25525954094847	0.120434020499567
5.75	2.9979845	-1.25845342292725	0.123159304017471
5.8	3.0242112	-1.26172143535891	0.126087072761575
5.85	3.0504379	-1.26506888876274	0.12921732673188
5.9	3.0766646	-1.268501093658	0.132550065928386
5.95	3.1028913	-1.272023360564	0.136085290351093
6	3.129118	-1.275641	0.139823
6.05	3.15535025	-1.27936617348508	0.144210809819378
6.1	3.1815825	-1.28320794590672	0.148712739657768
6.15	3.20781475	-1.28716931088981	0.153328789515172
6.2	3.234047	-1.2912532620592	0.158058959391588
6.25	3.26027925	-1.29546279303977	0.162903249287018
6.3	3.2865115	-1.29980089745638	0.16786165920146
6.35	3.31274375	-1.3042705689339	0.172934189134915
6.4	3.338976	-1.3088748010972	0.178120839087383
6.45	3.36520825	-1.31361658757115	0.183421609058863
6.5	3.3914405	-1.31849892198062	0.188836499049357
6.55	3.41767275	-1.32352479795048	0.194365509058863
6.6	3.443905	-1.3286972091056	0.200008639087383
6.65	3.47013725	-1.33401914907084	0.205765889134915
6.7	3.4963695	-1.33949361147107	0.21163725920146
6.75	3.52260175	-1.34512358993117	0.217622749287018
6.8	3.548834	-1.350912078076	0.223722359391588
6.85	3.57506625	-1.35686206953043	0.229936089515172
6.9	3.6012985	-1.36297655791932	0.236263939657769
6.95	3.62753075	-1.36925853686756	0.242705909819378
7	3.653763	-1.375711	0.249262
7.05	3.6799856	-1.38230877770093	0.253813155278863
7.1	3.7062082	-1.38901504802115	0.257536741581003
7.15	3.7324308	-1.39580810995041	0.260432758906421
7.2	3.7586534	-1.40266626247846	0.262501207255116
7.25	3.784876	-1.40956780459506	0.263742086627089
7.3	3.8110986	-1.41649103528996	0.26415539702234
7.35	3.8373212	-1.4234142535529	0.263741138440868
7.4	3.8635438	-1.43031575837363	0.262499310882674
7.45	3.8897664	-1.43717384874192	0.260429914347758
7.5	3.915989	-1.4439668236475	0.257532948836119
7.55	3.9422116	-1.45067298208013	0.253808414347758
7.6	3.9684342	-1.45727062302957	0.249256310882674
7.65	3.9946568	-1.46373804548555	0.243876638440868
7.7	4.0208794	-1.47005354843784	0.23766939702234
7.75	4.047102	-1.47619543087619	0.230634586627089
7.8	4.0733246	-1.48214199179034	0.222772207255116
7.85	4.0995472	-1.48787153017004	0.214082258906421
7.9	4.1257698	-1.49336234500505	0.204564741581003
7.95	4.1519924	-1.49859273528512	0.194219655278863
8	4.178215	-1.503541	0.183047
8.05	4.20443955	-1.50815723329394	0.169085445039023
8.1	4.2306641	-1.51241347606274	0.155592532705518
8.15	4.25688865	-1.5163220182484	0.142568262999484
8.2	4.2831132	-1.51989514979296	0.130012635920921
8.25	4.30933775	-1.52314516063842	0.11792565146983
8.3	4.3355623	-1.5260843407268	0.106307309646209
8.35	4.36178685	-1.52872498000013	0.0951576104500598
8.4	4.3880114	-1.5310793684004	0.0844765538813818
8.45	4.41423595	-1.53315979586964	0.074264139940175
8.5	4.4404605	-1.53497855234987	0.0645203686264394
8.55	4.46668505	-1.53654792778311	0.055245239940175
8.6	4.4929096	-1.53788021211136	0.0464387538813818
8.65	4.51913415	-1.53898769527665	0.0381009104500598
8.7	4.5453587	-1.53988266722098	0.0302317096462091
8.75	4.57158325	-1.54057741788639	0.0228311514698295
8.8	4.5978078	-1.54108423721488	0.0158992359209212
8.85	4.62403235	-1.54141541514847	0.00943596299948407
8.9	4.6502569	-1.54158324162917	0.0034413327055182
8.95	4.67648145	-1.54160000659901	-0.00208465496097653
9	4.702706	-1.541478	-0.007142
